"Protein.ID" "Description" "Peptides" "Frames" "Hits" "Ratio.AS.0.C.0" "StDev" "pValue" "Fraction.1D_2D" "Gene_name" "UniprotID"
"130" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 4 4 24 1.045 0.008 0.00614 "A_31_02" "Gm20425" "E9Q035"
"131" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 2 2 3 5.928 0.074 0.000824 "A_32_03" "Gm20425" "E9Q035"
"132" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 10 13 38 1503.792 0.054 4.36e-11 "A_33_02" "Gm20425" "E9Q035"
"133" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 4 6 17 69767.37 0.418 9.9e-20 "A_33_04" "Gm20425" "E9Q035"
"134" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 4 4 21 2.128 0.055 0.000289 "A_34_03" "Gm20425" "E9Q035"
"135" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 1 2.577 0.077 0.0357 "A_34_05" "Gm20425" "E9Q035"
"136" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 3 4 26 1.059 0.044 0.374 "A_35_02" "Gm20425" "E9Q035"
"137" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 2 2 7 0.381 0.041 0.0462 "A_35_04" "Gm20425" "E9Q035"
"138" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 2 1.447 0.101 0.0176 "A_37_02" "Gm20425" "E9Q035"
"139" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 1 0.355 0.138 0.00343 "A_41_02" "Gm20425" "E9Q035"
"140" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 6 0.511 0.106 0.0653 "A_19_21" "Gm20425" "E9Q035"
"141" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 6 0.81 0.148 0.142 "A_24_20" "Gm20425" "E9Q035"
"142" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 2 2 4 0.896 0.245 0.676 "A_25_19" "Gm20425" "E9Q035"
"143" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 3 4 9 1.076 0.067 0.00179 "A_27_19" "Gm20425" "E9Q035"
"144" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 5 5 37 1.114 0.023 0.000686 "A_29_19" "Gm20425" "E9Q035"
"145" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 2 2 11 0.669 0.161 0.0845 "A_31_19" "Gm20425" "E9Q035"
"146" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 4 16.01 0.102 4.62e-05 "A_32_20" "Gm20425" "E9Q035"
"147" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 3 4 12 0.833 0.107 0.182 "A_36_20" "Gm20425" "E9Q035"
"148" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 5 6 23 1495.064 0.122 6.79e-06 "A_17_31" "Gm20425" "E9Q035"
"149" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 2 4 0.848 0.241 0.626 "A_19_31" "Gm20425" "E9Q035"
"150" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 1 0 1 1 "A_21_25" "Gm20425" "E9Q035"
"151" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 7 8 22 82871.277 0.344 9.9e-20 "A_23_25" "Gm20425" "E9Q035"
"152" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 3 4 32 1.478 0.039 0.00662 "A_25_25" "Gm20425" "E9Q035"
"153" "SP://E9Q035" "E9Q035_MOUSE Protein Gm20425 OS=Mus musculus GN=Gm20425 PE=4 SV=1" 1 1 6 0.261 0.367 0.166 "A_30_25" "Gm20425" "E9Q035"
"154" "SP://E9Q1F2" "E9Q1F2_MOUSE Actin_ cytoplasmic 1 OS=Mus musculus GN=Actb PE=2 SV=1" 1 1 1 0.914 0.059 0.1 "A_17_31" "Actb" "E9Q1F2"
"155" "SP://E9Q1F2" "E9Q1F2_MOUSE Actin_ cytoplasmic 1 OS=Mus musculus GN=Actb PE=2 SV=1" 1 1 2 130.412 1.504 0.0379 "A_23_25" "Actb" "E9Q1F2"
"156" "SP://E9Q1N0" "E9Q1N0_MOUSE Protein 4932431P20Rik OS=Mus musculus GN=4932431P20Rik PE=2 SV=1" 1 1 1 1.557 0.253 0.078 "A_14_01" "4932431P20Rik" "E9Q1N0"
"157" "SP://E9Q1Y3" "E9Q1Y3_MOUSE Apolipoprotein B_100 (Fragment) OS=Mus musculus GN=Apob PE=2 SV=1" 1 1 1 24 2.19 1 "A_07_02" "Apob" "E9Q1Y3"
"158" "SP://E9Q1Y3" "E9Q1Y3_MOUSE Apolipoprotein B_100 (Fragment) OS=Mus musculus GN=Apob PE=2 SV=1" 1 1 1 0.04 1.47 0.00321 "A_09_02" "Apob" "E9Q1Y3"
"159" "SP://E9Q1Y3" "E9Q1Y3_MOUSE Apolipoprotein B_100 (Fragment) OS=Mus musculus GN=Apob PE=2 SV=1" 1 1 1 99999.9 1 1 "A_11_02" "Apob" "E9Q1Y3"
"160" "SP://E9Q1Y3" "E9Q1Y3_MOUSE Apolipoprotein B_100 (Fragment) OS=Mus musculus GN=Apob PE=2 SV=1" 1 1 1 99999.9 1 1 "A_07_31" "Apob" "E9Q1Y3"
"161" "SP://E9Q223" "E9Q223_MOUSE Hemoglobin subunit beta_1 (Fragment) OS=Mus musculus GN=Hbb_b1 PE=2 SV=1" 1 1 3 0 1 1 "A_38_01" "Hbb_b1" "E9Q223"
"162" "SP://E9Q223" "E9Q223_MOUSE Hemoglobin subunit beta_1 (Fragment) OS=Mus musculus GN=Hbb_b1 PE=2 SV=1" 1 1 3 15.768 1.532 0.52 "A_40_01" "Hbb_b1" "E9Q223"
"163" "SP://E9Q223" "E9Q223_MOUSE Hemoglobin subunit beta_1 (Fragment) OS=Mus musculus GN=Hbb_b1 PE=2 SV=1" 1 1 1 12.604 1.778 0.51 "A_42_01" "Hbb_b1" "E9Q223"
"164" "SP://E9Q223" "E9Q223_MOUSE Hemoglobin subunit beta_1 (Fragment) OS=Mus musculus GN=Hbb_b1 PE=2 SV=1" 1 1 3 4.768 0.019 0.00013 "A_25_02" "Hbb_b1" "E9Q223"
"165" "SP://E9Q223" "E9Q223_MOUSE Hemoglobin subunit beta_1 (Fragment) OS=Mus musculus GN=Hbb_b1 PE=2 SV=1" 1 2 9 3.116 0.035 0.00443 "A_37_02" "Hbb_b1" "E9Q223"
"166" "SP://E9Q223" "E9Q223_MOUSE Hemoglobin subunit beta_1 (Fragment) OS=Mus musculus GN=Hbb_b1 PE=2 SV=1" 1 2 7 3.763 0.051 0.000492 "A_39_02" "Hbb_b1" "E9Q223"
"167" "SP://E9Q2Q7" "E9Q2Q7_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 7 1.047 0.012 0.0707 "A_31_02" "Trf" "E9Q2Q7"
"168" "SP://E9Q2Q7" "E9Q2Q7_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 2 99999.9 1 1 "A_33_02" "Trf" "E9Q2Q7"
"169" "SP://E9Q2Q7" "E9Q2Q7_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 4 1.208 0.178 0.17 "A_35_02" "Trf" "E9Q2Q7"
"170" "SP://E9Q2Q7" "E9Q2Q7_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 10 1.071 0.039 0.148 "A_29_19" "Trf" "E9Q2Q7"
"171" "SP://E9Q2Q7" "E9Q2Q7_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 2 8 19.832 0.196 0.0991 "A_17_31" "Trf" "E9Q2Q7"
"172" "SP://E9Q2Q7" "E9Q2Q7_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 2 5 66935.218 0.818 5.47e-05 "A_23_25" "Trf" "E9Q2Q7"
"173" "SP://E9Q414" "APOB_MOUSE Apolipoprotein B_100 OS=Mus musculus GN=Apob PE=1 SV=1" 1 1 1 24 2.19 1 "A_07_02" "Apob" "E9Q414"
"174" "SP://E9Q414" "APOB_MOUSE Apolipoprotein B_100 OS=Mus musculus GN=Apob PE=1 SV=1" 1 1 1 0.04 1.47 0.00321 "A_09_02" "Apob" "E9Q414"
"175" "SP://E9Q414" "APOB_MOUSE Apolipoprotein B_100 OS=Mus musculus GN=Apob PE=1 SV=1" 1 1 1 99999.9 1 1 "A_11_02" "Apob" "E9Q414"
"176" "SP://E9Q414" "APOB_MOUSE Apolipoprotein B_100 OS=Mus musculus GN=Apob PE=1 SV=1" 1 1 1 99999.9 1 1 "A_07_31" "Apob" "E9Q414"
"177" "SP://E9Q462" "E9Q462_MOUSE Protein Zfp758 OS=Mus musculus GN=Zfp758 PE=4 SV=1" 1 1 1 1.153 0.058 0.0498 "A_31_02" "Zfp758" "E9Q462"
"178" "SP://E9Q462" "E9Q462_MOUSE Protein Zfp758 OS=Mus musculus GN=Zfp758 PE=4 SV=1" 1 1 3 0.395 0.049 0.00053 "A_36_16" "Zfp758" "E9Q462"
"179" "SP://E9Q462" "E9Q462_MOUSE Protein Zfp758 OS=Mus musculus GN=Zfp758 PE=4 SV=1" 1 1 1 2.165 0.055 0.00117 "A_25_23" "Zfp758" "E9Q462"
"180" "SP://E9Q4G4" "E9Q4G4_MOUSE Apolipoprotein B_100 (Fragment) OS=Mus musculus GN=Apob PE=2 SV=1" 1 1 1 99999.9 1 1 "A_11_02" "Apob" "E9Q4G4"
"181" "SP://E9Q512" "E9Q512_MOUSE Protein Trip11 OS=Mus musculus GN=Trip11 PE=2 SV=1" 1 1 1 0.552 0.019 0.0163 "A_12_32" "Trip11" "E9Q512"
"182" "SP://E9Q577" "E9Q577_MOUSE BRCA1_A complex subunit RAP80 OS=Mus musculus GN=Uimc1 PE=2 SV=1" 1 1 1 0.946 0.16 0.647 "A_35_15" "Uimc1" "E9Q577"
"183" "SP://E9Q577" "E9Q577_MOUSE BRCA1_A complex subunit RAP80 OS=Mus musculus GN=Uimc1 PE=2 SV=1" 1 1 1 1.193 0.127 0.236 "A_35_17" "Uimc1" "E9Q577"
"184" "SP://E9Q577" "E9Q577_MOUSE BRCA1_A complex subunit RAP80 OS=Mus musculus GN=Uimc1 PE=2 SV=1" 1 1 1 1.179 0.117 0.252 "A_36_16" "Uimc1" "E9Q577"
"185" "SP://E9Q5F4" "E9Q5F4_MOUSE Actin_ cytoplasmic 1 (Fragment) OS=Mus musculus GN=Actb PE=2 SV=1" 1 1 1 0.914 0.059 0.1 "A_17_31" "Actb" "E9Q5F4"
"186" "SP://E9Q5F4" "E9Q5F4_MOUSE Actin_ cytoplasmic 1 (Fragment) OS=Mus musculus GN=Actb PE=2 SV=1" 1 1 2 130.412 1.504 0.0379 "A_23_25" "Actb" "E9Q5F4"
"187" "SP://E9Q5L2" "E9Q5L2_MOUSE Inter alpha_trypsin inhibitor_ heavy chain 4 OS=Mus musculus GN=Itih4 PE=2 SV=1" 1 1 1 1.801 0.232 0.0811 "A_27_23" "Itih4" "E9Q5L2"
"188" "SP://E9Q6I2" "E9Q6I2_MOUSE Interleukin_1 receptor accessory protein OS=Mus musculus GN=Il1rap PE=2 SV=1" 1 1 4 0.553 0.144 0.0328 "A_23_02" "Il1rap" "E9Q6I2"
"189" "SP://E9Q6J5" "E9Q6J5_MOUSE Protein Bod1l OS=Mus musculus GN=Bod1l PE=2 SV=1" 1 1 1 0.001 1.14 0.0121 "A_17_02" "Bod1l" "E9Q6J5"
"190" "SP://E9Q701" "E9Q701_MOUSE Nuclear receptor corepressor 2 OS=Mus musculus GN=Ncor2 PE=2 SV=1" 1 1 1 4.458 0.131 0.0746 "A_10_01" "Ncor2" "E9Q701"
"191" "SP://E9Q701" "E9Q701_MOUSE Nuclear receptor corepressor 2 OS=Mus musculus GN=Ncor2 PE=2 SV=1" 1 1 1 0 1 1 "A_11_02" "Ncor2" "E9Q701"
"192" "SP://E9Q711" "E9Q711_MOUSE Protein Lrp3 OS=Mus musculus GN=Lrp3 PE=2 SV=1" 1 1 2 0.632 0.029 0.00283 "A_39_02" "Lrp3" "E9Q711"
"193" "SP://E9Q7L5" "E9Q7L5_MOUSE Protein Maml2 OS=Mus musculus GN=Maml2 PE=4 SV=1" 1 1 1 0.391 0.05 0.00275 "A_31_17" "Maml2" "E9Q7L5"
"194" "SP://E9Q7R9" "E9Q7R9_MOUSE Protein Wdr96 OS=Mus musculus GN=Wdr96 PE=4 SV=1" 1 1 1 0.795 0.172 0.238 "A_17_02" "Wdr96" "E9Q7R9"
"195" "SP://E9Q7R9" "E9Q7R9_MOUSE Protein Wdr96 OS=Mus musculus GN=Wdr96 PE=4 SV=1" 1 1 1 1.647 0.078 0.0269 "A_34_16" "Wdr96" "E9Q7R9"
"196" "SP://E9Q7R9" "E9Q7R9_MOUSE Protein Wdr96 OS=Mus musculus GN=Wdr96 PE=4 SV=1" 1 1 1 0.946 0.16 0.647 "A_35_15" "Wdr96" "E9Q7R9"
"197" "SP://E9Q8H9" "E9Q8H9_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 2 3 7 2.121 0.027 6.02e-06 "A_14_01" "Cfh" "E9Q8H9"
"198" "SP://E9Q8H9" "E9Q8H9_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 1 2 5 0 1 1 "A_15_02" "Cfh" "E9Q8H9"
"199" "SP://E9Q8H9" "E9Q8H9_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 3 4 15 1.466 0.02 0.0136 "A_16_01" "Cfh" "E9Q8H9"
"200" "SP://E9Q8H9" "E9Q8H9_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 2 3 10 2.047 0.036 0.00484 "A_17_02" "Cfh" "E9Q8H9"
"201" "SP://E9Q8H9" "E9Q8H9_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 2 3 19 1.189 0.02 0.0058 "A_18_01" "Cfh" "E9Q8H9"
"202" "SP://E9Q8H9" "E9Q8H9_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 1 1 4 0.937 0.153 0.565 "A_19_02" "Cfh" "E9Q8H9"
"203" "SP://E9Q8I0" "E9Q8I0_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 2 3 7 2.121 0.027 6.02e-06 "A_14_01" "Cfh" "E9Q8I0"
"204" "SP://E9Q8I0" "E9Q8I0_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 1 2 5 0 1 1 "A_15_02" "Cfh" "E9Q8I0"
"205" "SP://E9Q8I0" "E9Q8I0_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 3 4 15 1.466 0.02 0.0136 "A_16_01" "Cfh" "E9Q8I0"
"206" "SP://E9Q8I0" "E9Q8I0_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 2 3 10 2.047 0.036 0.00484 "A_17_02" "Cfh" "E9Q8I0"
"207" "SP://E9Q8I0" "E9Q8I0_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 2 3 19 1.189 0.02 0.0058 "A_18_01" "Cfh" "E9Q8I0"
"208" "SP://E9Q8I0" "E9Q8I0_MOUSE Complement factor H OS=Mus musculus GN=Cfh PE=2 SV=1" 1 1 4 0.937 0.153 0.565 "A_19_02" "Cfh" "E9Q8I0"
"209" "SP://E9Q8W2" "E9Q8W2_MOUSE Protein Zfp758 (Fragment) OS=Mus musculus GN=Zfp758 PE=2 SV=1" 1 1 1 1.153 0.058 0.0498 "A_31_02" "Zfp758" "E9Q8W2"
"210" "SP://E9Q8W2" "E9Q8W2_MOUSE Protein Zfp758 (Fragment) OS=Mus musculus GN=Zfp758 PE=2 SV=1" 1 1 3 0.395 0.049 0.00053 "A_36_16" "Zfp758" "E9Q8W2"
"211" "SP://E9Q8W2" "E9Q8W2_MOUSE Protein Zfp758 (Fragment) OS=Mus musculus GN=Zfp758 PE=2 SV=1" 1 1 1 2.165 0.055 0.00117 "A_25_23" "Zfp758" "E9Q8W2"
"212" "SP://E9Q939" "E9Q939_MOUSE Serotransferrin OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 4 1.208 0.178 0.17 "A_35_02" "Trf" "E9Q939"
"213" "SP://E9Q9V3" "E9Q9V3_MOUSE Nuclear receptor corepressor 2 OS=Mus musculus GN=Ncor2 PE=2 SV=1" 1 1 1 4.458 0.131 0.0746 "A_10_01" "Ncor2" "E9Q9V3"
"214" "SP://E9Q9V3" "E9Q9V3_MOUSE Nuclear receptor corepressor 2 OS=Mus musculus GN=Ncor2 PE=2 SV=1" 1 1 1 0 1 1 "A_11_02" "Ncor2" "E9Q9V3"
"215" "SP://E9QAA1" "E9QAA1_MOUSE Protein Zfp758 OS=Mus musculus GN=Zfp758 PE=2 SV=1" 1 1 1 1.153 0.058 0.0498 "A_31_02" "Zfp758" "E9QAA1"
"216" "SP://E9QAA1" "E9QAA1_MOUSE Protein Zfp758 OS=Mus musculus GN=Zfp758 PE=2 SV=1" 1 1 3 0.395 0.049 0.00053 "A_36_16" "Zfp758" "E9QAA1"
"217" "SP://E9QAA1" "E9QAA1_MOUSE Protein Zfp758 OS=Mus musculus GN=Zfp758 PE=2 SV=1" 1 1 1 2.165 0.055 0.00117 "A_25_23" "Zfp758" "E9QAA1"
"218" "SP://E9QP54" "E9QP54_MOUSE Jouberin OS=Mus musculus GN=Ahi1 PE=2 SV=1" 1 1 1 0.434 0.173 0.0995 "A_21_02" "Ahi1" "E9QP54"
"219" "SP://E9QP56" "E9QP56_MOUSE Apolipoprotein C_III OS=Mus musculus GN=Apoc3 PE=2 SV=1" 1 1 1 6.094 0.902 0.048 "A_21_23" "Apoc3" "E9QP56"
"220" "SP://E9QP76" "E9QP76_MOUSE Rhotekin_2 OS=Mus musculus GN=Rtkn2 PE=2 SV=1" 1 1 1 1.758 0.021 0.022 "A_22_22" "Rtkn2" "E9QP76"
"221" "SP://F2Z3U4" "F2Z3U4_MOUSE Matrilin_4 OS=Mus musculus GN=Matn4 PE=4 SV=1" 1 1 1 0.745 0.078 0.099 "A_26_20" "Matn4" "F2Z3U4"
"222" "SP://F2Z468" "F2Z468_MOUSE Matrilin_4 OS=Mus musculus GN=Matn4 PE=2 SV=1" 1 1 1 0.745 0.078 0.099 "A_26_20" "Matn4" "F2Z468"
"223" "SP://F2Z469" "F2Z469_MOUSE Matrilin_4 OS=Mus musculus GN=Matn4 PE=2 SV=1" 1 1 1 0.745 0.078 0.099 "A_26_20" "Matn4" "F2Z469"
"224" "SP://F6QFT1" "F6QFT1_MOUSE Protein LYRIC (Fragment) OS=Mus musculus GN=Mtdh PE=4 SV=1" 1 1 1 99999.9 1 1 "A_34_12" "Mtdh" "F6QFT1"
"225" "SP://F6U238" "F6U238_MOUSE Protein Maml2 (Fragment) OS=Mus musculus GN=Maml2 PE=2 SV=1" 1 1 1 0.391 0.05 0.00275 "A_31_17" "Maml2" "F6U238"
"226" "SP://F6VQX8" "F6VQX8_MOUSE Protein Gm20547 (Fragment) OS=Mus musculus GN=Gm20547 PE=3 SV=1" 1 1 2 99999.9 1 1e-05 "A_33_04" "Gm20547" "F6VQX8"
"227" "SP://F6W2T4" "F6W2T4_MOUSE Complement factor B (Fragment) OS=Mus musculus GN=Cfb PE=3 SV=1" 1 1 2 99999.9 1 1e-05 "A_33_04" "Cfb" "F6W2T4"
"228" "SP://F6XQ00" "F6XQ00_MOUSE Complement factor B OS=Mus musculus GN=Cfb PE=2 SV=1" 1 1 2 99999.9 1 1e-05 "A_33_04" "Cfb" "F6XQ00"
"229" "SP://F6XTA4" "F6XTA4_MOUSE Carboxylesterase 1C (Fragment) OS=Mus musculus GN=Ces1c PE=2 SV=1" 1 1 5 0.603 0.132 0.119 "A_30_22" "Ces1c" "F6XTA4"
"230" "SP://F6XTA4" "F6XTA4_MOUSE Carboxylesterase 1C (Fragment) OS=Mus musculus GN=Ces1c PE=2 SV=1" 1 1 6 0.974 0.122 0.706 "A_30_24" "Ces1c" "F6XTA4"
"231" "SP://F6XTA4" "F6XTA4_MOUSE Carboxylesterase 1C (Fragment) OS=Mus musculus GN=Ces1c PE=2 SV=1" 1 1 6 0.283 0.013 0.00156 "A_31_23" "Ces1c" "F6XTA4"
"232" "SP://F6XTA4" "F6XTA4_MOUSE Carboxylesterase 1C (Fragment) OS=Mus musculus GN=Ces1c PE=2 SV=1" 1 1 6 2.38 0.108 0.0158 "A_33_23" "Ces1c" "F6XTA4"
"233" "SP://F6Z4B2" "F6Z4B2_MOUSE Nuclear receptor corepressor 2 (Fragment) OS=Mus musculus GN=Ncor2 PE=4 SV=1" 1 1 1 4.458 0.131 0.0746 "A_10_01" "Ncor2" "F6Z4B2"
"234" "SP://F6Z4B2" "F6Z4B2_MOUSE Nuclear receptor corepressor 2 (Fragment) OS=Mus musculus GN=Ncor2 PE=4 SV=1" 1 1 1 0 1 1 "A_11_02" "Ncor2" "F6Z4B2"
"235" "SP://F6ZBL2" "F6ZBL2_MOUSE E3 ubiquitin_protein ligase MIB1 (Fragment) OS=Mus musculus GN=Mib1 PE=4 SV=1" 1 1 1 4.458 0.131 0.0746 "A_10_01" "Mib1" "F6ZBL2"
"236" "SP://F6ZBL2" "F6ZBL2_MOUSE E3 ubiquitin_protein ligase MIB1 (Fragment) OS=Mus musculus GN=Mib1 PE=4 SV=1" 1 1 1 11.095 0.27 0.0013 "A_10_24" "Mib1" "F6ZBL2"
"237" "SP://F6ZBL2" "F6ZBL2_MOUSE E3 ubiquitin_protein ligase MIB1 (Fragment) OS=Mus musculus GN=Mib1 PE=4 SV=1" 1 1 1 99999.9 1 1 "A_13_23" "Mib1" "F6ZBL2"
"238" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 1 1e+05 1 1e-05 "A_06_01" "Trf" "F7BAE9"
"239" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 1 17.894 1.034 0.103 "A_20_01" "Trf" "F7BAE9"
"240" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 2 732.605 1.548 0.06 "A_31_00" "Trf" "F7BAE9"
"241" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 3 17 1.612 0.039 0.000678 "A_32_01" "Trf" "F7BAE9"
"242" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 4 25 10.942 0.028 0.000472 "A_34_01" "Trf" "F7BAE9"
"243" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 9 3.271 0.084 0.00489 "A_36_01" "Trf" "F7BAE9"
"244" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 2 94.143 1.55 0.059 "A_38_00" "Trf" "F7BAE9"
"245" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 3 4 17 1.042 0.011 0.0132 "A_31_02" "Trf" "F7BAE9"
"246" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 2 3 5.928 0.074 0.000824 "A_32_03" "Trf" "F7BAE9"
"247" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 2 7 1.668 0.077 0.0866 "A_33_02" "Trf" "F7BAE9"
"248" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 2 4 44606.025 0.667 1.72e-06 "A_33_04" "Trf" "F7BAE9"
"249" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 3 3 11 1.792 0.096 0.00271 "A_34_03" "Trf" "F7BAE9"
"250" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 2 16 1.134 0.264 0.807 "A_35_02" "Trf" "F7BAE9"
"251" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 2 1.447 0.101 0.0176 "A_37_02" "Trf" "F7BAE9"
"252" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 6 0.511 0.106 0.0653 "A_19_21" "Trf" "F7BAE9"
"253" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 3 0.983 0.285 0.945 "A_25_19" "Trf" "F7BAE9"
"254" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 4 1.292 0.234 0.208 "A_27_19" "Trf" "F7BAE9"
"255" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 3 4 22 1.209 0.03 0.00164 "A_29_19" "Trf" "F7BAE9"
"256" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 4 0.726 0.184 0.0777 "A_31_19" "Trf" "F7BAE9"
"257" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 2 4 0.809 0.838 0.854 "A_36_20" "Trf" "F7BAE9"
"258" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 3 10 0.641 0.159 0.00347 "A_17_31" "Trf" "F7BAE9"
